a26,WAV
3-D Genesis (USA) (Proto)|931A0BDC
Towering Inferno (USA)|2C7B86B8
Track and Field (USA)|21827056
Treasure Below (Europe)|D2CEA797
Treasure Island (Europe)|907F1D90
Trick Shot (USA)|D1CE4634
TRON - Deadly Discs (USA)|D35B22F9
Tunnel de L'Espace, Le (Europe)|28BC5A4D
Tunnel Runner (USA)|A02745F8
Turbo (USA) (Proto)|50EB43D3
Turmoil (USA)|8C65298A
Tutankham (USA)|EC959BF2
Universal Chaos (USA)|25EFA169
Up 'n Down (USA)|C04C2B58
Vanguard (USA)|C4BEC521
Vault Assault (USA) (Unl)|856A6EFB
Venetian Blinds Demo (USA)|1F0D3562
Venture (USA)|85E0CA62
Video Checkers ~ Checkers (USA)|3DF33335
Video Chess (USA)|B6226A54
Video Jogger (USA)|28FA8D77
Video Life (USA)|34B0B5C2
Video Olympics ~ Pong Sports (USA)|E4BC89C4
Video Pinball ~ Arcade Pinball (USA)|10D95426
Video Reflex (USA)|77B8B0D1
Vogel Flieh (Europe)|1CA034CA
Wabbit (USA)|2D07ED77
Walker ~ Schussel, der Polizistenschreck (Europe)|DA8E49FB
Wall Ball (USA)|9AC6A295
Wall Break (Europe)|727408CD
Wall-Defender (USA)|6841D2A7
Warlords (USA)|CF174B57
Warplock (USA)|6531D4E1
Wing War (Europe)|CFEBEF9E
Wings (USA) (Proto)|5E89B8AF
Winter Games (USA)|DDFF6850
Wizard (USA) (Proto)|A0BCC502
Wizard of Wor (USA)|926F6F11
Word Zapper (USA)|A11EEEAB
Words-Attack (Europe) (Proto)|77975BAA
World End (Europe)|DCC36508
World End (USA)|9BE88ADA
Worm War I (USA)|97B83A54
X-Man (USA)|91659AF1
Xenophobe (USA)|F875C406
Xevious (USA) (1983-08-02) (Proto)|2EF09F4A
Xevious (USA) (1984-01-18) (Proto)|F5802A6C,CX2695
Yars' Revenge (USA)|DFA1C825
Z-Tack (USA)|42A76F54
Zaxxon (USA)|265AA87F
Zoo Fun (USA)|C1DA05F6
Zoo Keeper Sounds (USA) (Proto)|AE15C45D
